conversion_id,click_id,revenue
4541,120903,0.870514
4542,120908,0.618409
4543,120925,1.118798
4544,120928,0.648055
4545,120938,0.519463
4546,120944,0.537572
4547,120948,1.248222
4548,120951,0.306177
4549,120964,0.720228
4550,120966,0.439809
4551,120990,1.015327
4552,121016,1.159828
4553,121023,0.850006
4554,121030,0.366512
4555,121039,0.605183
4556,121067,1.168337
4557,121076,0.58146
4558,121091,1.172656
4559,121104,0.326546
4560,121109,0.687268
4561,121119,1.27465
4562,121133,1.003269
4563,121134,0.432056
4564,121135,0.99092
4565,121136,1.03187
4566,121139,1.158095
4567,121143,0.731613
4568,121151,1.03574
4569,121156,0.804321
4570,121169,1.094421
4571,121172,0.328855
4572,121177,1.073274
4573,121186,1.464687
4574,121187,1.088303
4575,121188,0.635454
4576,121189,1.077728
4577,121196,0.746498
4578,121210,0.651939
4579,121238,1.412989
4580,121239,1.37236
4581,121247,0.425179
4582,121251,1.354643
4583,121256,0.390668
4584,121258,0.958561
4585,121267,0.603239
4586,121273,1.22557
4587,121275,0.985385
4588,121279,0.887225
4589,121281,0.755838
4590,121294,1.121567
4591,121301,0.302694
4592,121306,0.503996
4593,121317,0.62902
4594,121319,1.036875
4595,121345,1.311955
4596,121391,0.770026
4597,121426,1.036335
4598,121433,0.962126
4599,121435,1.411669
4600,121436,0.490194
4601,121453,1.353005
4602,121476,0.410854
4603,121478,0.62582
4604,121490,0.778175
4605,121493,0.476753
4606,121495,0.833689
4607,121498,0.880792
4608,121522,1.494906
4609,121524,0.683846
4610,121531,1.246127
4611,121533,0.778177
4612,121541,0.461103
4613,121544,1.098209
4614,121558,1.381759
4615,121560,0.707393
4616,121561,1.355266
4617,121564,1.142725
4618,121567,0.529581
4619,121569,0.565291
4620,121574,1.062286
4621,121576,1.017546
4622,121579,1.049333
4623,121580,0.596666
4624,121583,0.320855
4625,121590,0.761595
4626,121614,1.46008
4627,121642,0.798545
4628,121647,1.33771
4629,121658,1.064209
4630,121685,0.341007
4631,121699,0.668633
4632,121702,0.953434
4633,121712,0.548385
4634,121715,1.096708
4635,121716,1.272411
4636,121723,0.368523
4637,121727,0.922062
4638,121751,1.484388
4639,121754,0.821297
4640,121756,0.35521
4641,121758,1.391007
4642,121760,0.681743
4643,121761,1.05985
4644,121766,0.936136
4645,121770,1.088875
4646,121774,1.154162
4647,121776,0.768321
4648,121779,0.50639
4649,121797,0.722717
4650,121803,0.994113
4651,121806,1.293811
4652,121815,0.428944
4653,121828,1.123676
4654,121829,0.883555
4655,121842,0.374192
4656,121858,1.28978
4657,121871,0.799351
4658,121882,0.350934
4659,121884,0.4437
4660,121894,1.047637
4661,121910,0.999691
4662,121915,1.380977
4663,121918,0.417312
4664,121939,1.16044
4665,121962,0.724778
4666,121969,1.385186
4667,121971,0.614308
4668,121984,1.217265
4669,121985,0.81075
4670,121986,1.327111
4671,121994,0.899096
4672,121996,1.42872
4673,122004,0.950301
4674,122014,0.52472
4675,122016,0.65952
4676,122027,1.112654
4677,122029,1.482897
4678,122036,1.262711
4679,122038,0.675589
4680,122043,1.361311
4681,122046,1.174246
4682,122055,1.155302
4683,122069,1.173481
4684,122072,0.636023
4685,122074,0.898559
4686,122082,1.321361
4687,122091,0.760477
4688,122093,0.518234
4689,122100,0.641689
4690,122104,0.865113
4691,122105,1.175941
4692,122114,1.252673
4693,122131,0.767271
4694,122132,1.177765
4695,122140,1.240422
4696,122141,0.384757
4697,122151,0.389338
4698,122157,0.476389
4699,122160,0.752129
4700,122184,0.610259
4701,122186,0.686902
4702,122200,0.901199
4703,122203,0.841306
4704,122215,0.907731
4705,122216,0.353346
4706,122226,1.087245
4707,122228,1.089607
4708,122238,1.176317
4709,122239,0.408582
4710,122240,0.598292
4711,122258,0.701698
4712,122259,1.459998
4713,122265,0.391279
4714,122277,1.388764
4715,122279,0.978124
4716,122289,0.926934
4717,122295,1.178304
4718,122299,1.061193
4719,122306,0.574653
4720,122307,0.514142
4721,122312,0.323413
4722,122323,0.791899
4723,122340,0.404601
4724,122347,0.877308
4725,122349,0.594487
4726,122357,0.530422
4727,122359,1.306736
4728,122362,0.553572
4729,122365,1.315188
4730,122367,0.455049
4731,122369,0.968773
4732,122381,0.787808
4733,122395,1.035792
4734,122400,1.380051
4735,122402,1.23009
4736,122403,0.90935
4737,122409,0.659395
4738,122410,0.969552
4739,122442,0.474352
4740,122443,0.940452
4741,122447,0.500717
4742,122460,1.222697
4743,122469,0.715915
4744,122482,1.449706
4745,122488,1.268891
4746,122496,0.33656
4747,122497,1.314585
4748,122518,0.777737
4749,122524,0.771993
4750,122533,0.37063
4751,122538,0.319454
4752,122540,0.781915
4753,122551,1.214571
4754,122552,1.242576
4755,122553,0.730081
4756,122569,1.129996
4757,122571,1.057848
4758,122574,1.243567
4759,122576,1.276146
4760,122588,0.892545
4761,122596,0.76862
4762,122613,0.905653
4763,122621,0.400108
4764,122628,0.418592
4765,122630,1.369707
4766,122643,1.408964
4767,122647,1.321319
4768,122651,0.358582
4769,122670,1.32907
4770,122675,0.962298
4771,122676,0.902511
4772,122694,0.354302
4773,122698,0.879522
4774,122701,0.906415
4775,122710,0.848043
4776,122718,0.888222
4777,122720,1.328797
4778,122725,1.018579
4779,122733,0.857868
4780,122740,0.812391
4781,122753,1.106149
4782,122756,0.798922
4783,122758,0.854352
4784,122759,1.292382
4785,122763,0.355166
4786,122768,1.175704
4787,122770,0.640355
4788,122797,1.186906
4789,122802,1.003827
4790,122804,1.406058
4791,122810,0.656543
4792,122813,0.995323
4793,122816,1.221333
4794,122817,0.917998
4795,122841,0.67236
4796,122842,1.223326
4797,122848,0.560907
4798,122853,0.835929
4799,122867,0.976307
4800,122874,1.026344
4801,122877,0.330364
4802,122880,0.975709
4803,122895,0.672493
4804,122901,0.498274
4805,122902,0.563347
4806,122909,0.629491
4807,122928,0.324897
4808,122932,0.931683
4809,122943,0.886419
4810,122948,1.077994
4811,122959,1.387411
4812,122977,0.548174
4813,122995,1.137024
4814,122997,1.353919
4815,122998,0.879724
4816,123030,1.400037
4817,123038,1.112373
4818,123073,1.046272
4819,123080,1.24777
4820,123082,1.294685
4821,123109,0.640882
4822,123110,0.787883
4823,123111,1.22738
4824,123127,0.670023
4825,123129,0.844646
4826,123144,0.657308
4827,123159,1.278427
4828,123161,0.966317
4829,123164,0.555304
4830,123172,1.263291
4831,123178,1.165339
4832,123192,1.072511
4833,123197,0.637627
4834,123206,0.578438
4835,123207,1.476176
4836,123228,1.13703
4837,123231,0.339292
4838,123248,0.737139
4839,123259,0.533109
4840,123264,1.200233
4841,123274,1.482251
4842,123276,0.625558
4843,123278,1.194699
4844,123280,0.580157
4845,123304,1.241145
4846,123317,0.59964
4847,123323,1.393679
4848,123329,1.234941
4849,123335,0.374243
4850,123341,0.899816
4851,123361,1.186192
4852,123374,0.499201
4853,123375,0.618482
4854,123378,1.474627
4855,123395,1.140475
4856,123406,0.819119
4857,123408,0.863662
4858,123412,1.029959
4859,123415,0.738236
4860,123427,1.330852
4861,123429,1.071794
4862,123437,1.294307
4863,123438,0.901731
4864,123442,1.251976
4865,123456,0.59782
4866,123470,1.486719
4867,123480,0.468677
4868,123493,0.525455
4869,123494,1.247569
4870,123495,0.458981
4871,123497,1.455973
4872,123509,0.807447
4873,123518,0.802064
4874,123520,0.499404
4875,123522,1.275093
4876,123530,1.198906
4877,123535,0.529984
4878,123537,1.420829
4879,123540,1.10438
4880,123543,1.494391
4881,123561,1.141036
4882,123581,1.226001
4883,123582,1.34007
4884,123599,1.379313
4885,123603,1.189705
4886,123607,0.564064
4887,123619,0.886689
4888,123621,0.781934
4889,123622,0.689527
4890,123629,0.96906
4891,123641,1.049007
4892,123648,1.22872
4893,123657,1.074302
4894,123664,0.393042
4895,123681,0.653299
4896,123683,0.303828
4897,123684,1.09775
4898,123700,1.300865
4899,123712,1.381598
4900,123721,1.424203
4901,123731,1.44022
4902,123733,0.324983
4903,123736,0.537567
4904,123737,0.573527
4905,123740,1.12852
4906,123744,0.378731
4907,123752,0.819199
4908,123757,0.666652
4909,123771,0.875257
4910,123772,0.552915
4911,123788,0.927125
4912,123789,1.015133
4913,123790,1.151536
4914,123799,0.534688
4915,123814,1.270037
4916,123815,1.230421
4917,123817,0.463205
4918,123819,0.861939
4919,123821,0.61053
4920,123824,0.37663
4921,123827,0.597215
4922,123834,0.624384
4923,123839,1.161267
4924,123843,0.488656
4925,123849,1.34507
4926,123855,0.728198
4927,123865,0.733842
4928,123866,1.146175
4929,123867,1.449878
4930,123871,0.322123
4931,123873,0.691234
4932,123874,1.37585
4933,123886,1.252698
4934,123887,1.091638
4935,123890,0.52531
4936,123893,0.311737
4937,123908,0.633745
4938,123918,1.28851
4939,123921,0.569292
4940,123938,0.389957
4941,123939,1.11617
4942,123940,1.099495
4943,123953,1.087281
4944,123954,0.328536
4945,123962,0.550155
4946,123976,0.546026
4947,124001,1.086322
4948,124004,0.582966
4949,124009,1.115569
4950,124014,1.376622
4951,124042,1.34477
4952,124053,0.968294
4953,124054,1.092181
4954,124071,0.809583
4955,124108,0.364128
4956,124128,1.438526
4957,124135,1.120496
4958,124162,0.846799
4959,124174,0.616957
4960,124182,0.507478
4961,124184,0.91256
4962,124191,0.633478
4963,124200,1.144492
4964,124205,0.652059
4965,124206,1.115507
4966,124211,0.481274
4967,124230,1.472662
4968,124243,0.641885
4969,124264,0.45552
4970,124265,1.209316
4971,124304,0.76915
4972,124316,0.705141
4973,124323,1.164151
4974,124328,0.396923
4975,124337,0.524495
4976,124350,0.429953
4977,124381,1.486485
4978,124390,0.78646
4979,124398,0.539477
4980,124404,0.358881
4981,124408,1.168118
4982,124414,0.645772
4983,124416,1.246105
4984,124418,0.913018
4985,124419,1.141968
4986,124421,0.589664
4987,124423,1.418075
4988,124443,0.565409
4989,124452,1.319248
4990,124456,1.046502
4991,124457,0.984346
4992,124469,1.427158
4993,124471,0.837681
4994,124480,0.609443
4995,124491,0.663397
4996,124492,1.138859
4997,124495,1.181066
4998,124506,0.415837
4999,124508,0.613648
5000,124509,0.848306
5001,124523,0.535755
5002,124529,0.56449
5003,124530,1.206578
5004,124534,0.466911
5005,124541,1.447338
5006,124546,0.949989
5007,124561,1.086156
5008,124581,0.979928
5009,124582,0.484495
5010,124601,0.811967
5011,124626,0.911576
5012,124631,1.068223
5013,124632,0.415724
5014,124633,0.705059
5015,124636,0.776062
5016,124653,1.286281
5017,124659,0.37492
5018,124661,1.110365
5019,124663,1.456937
5020,124667,0.321228
5021,124682,1.076666
5022,124701,1.486709
5023,124707,1.005621
5024,124718,0.776086
5025,124727,0.908892
5026,124759,0.520634
5027,124760,1.021681
5028,124761,0.888307
5029,124769,0.579948
5030,124781,0.4651
5031,124782,0.587205
5032,124797,1.284631
5033,124801,0.335399
5034,124803,1.069445
5035,124816,1.026618
5036,124833,1.253936
5037,124839,1.026306
5038,124842,0.733532
5039,124860,1.339749
5040,124863,0.751192
5041,124875,1.124936
5042,124898,0.396788
5043,124899,0.888452
5044,124906,1.161142
5045,124921,0.853886
5046,124934,1.243005
5047,124938,0.91745
5048,124962,0.795995
5049,124965,1.286959
5050,124971,1.441265
5051,124972,0.908939
5052,124981,1.219063
5053,124997,0.544148
5054,125003,1.001539
5055,125006,1.401823
5056,125008,0.422503
5057,125013,1.460386
5058,125022,0.630922
5059,125033,1.093591
5060,125047,1.313319
5061,125075,1.339844
5062,125076,1.266928
5063,125087,1.413968
5064,125091,0.633528
5065,125098,0.496582
5066,125099,0.46893
5067,125112,0.566459
5068,125114,1.39914
5069,125118,1.321249
5070,125126,1.345529
5071,125159,1.032686
5072,125163,0.308871
5073,125164,0.750862
5074,125173,0.550244
5075,125182,0.319749
5076,125184,0.910715
5077,125193,1.040474
5078,125199,1.311697
5079,125207,0.903913
5080,125221,1.266078
5081,125227,0.869635
5082,125230,0.887077
5083,125233,0.38407
5084,125234,1.378074
5085,125244,0.703286
5086,125255,0.435275
5087,125264,0.457047
5088,125273,0.498962
5089,125288,1.394393
5090,125289,1.202651
5091,125293,1.132132
5092,125297,0.46512
5093,125300,1.05625
5094,125302,1.030502
5095,125307,0.413882
5096,125311,1.271005
5097,125313,0.541505
5098,125322,0.707486
5099,125335,0.927643
5100,125342,0.734974
5101,125354,1.149293
5102,125362,0.845153
5103,125365,0.437687
5104,125373,0.585964
5105,125380,1.141347
5106,125387,0.785979
5107,125400,0.474563
5108,125402,1.269958
5109,125414,0.300392
5110,125418,0.300881
5111,125423,1.117456
5112,125435,1.081383
5113,125438,0.53174
5114,125451,0.4517
5115,125464,0.821808
5116,125467,0.382869
5117,125474,0.809304
5118,125494,0.650328
5119,125513,0.451066
5120,125520,0.591821
5121,125539,0.544447
5122,125550,0.526207
5123,125555,0.62536
5124,125560,0.680465
5125,125569,1.498979
5126,125577,1.457556
5127,125584,0.574418
5128,125586,0.746473
5129,125594,1.130721
5130,125598,0.478349
5131,125602,1.178395
5132,125605,0.924931
5133,125610,0.872225
5134,125612,1.077278
5135,125620,1.207962
5136,125636,0.353361
5137,125644,1.39833
5138,125649,1.022641
5139,125689,0.673521
5140,125702,1.432847
5141,125712,0.900973
5142,125713,1.211317
5143,125727,1.385428
5144,125731,0.32247
5145,125732,0.604561
5146,125744,1.156864
5147,125758,0.939523
5148,125760,1.373556
5149,125770,0.800309
5150,125782,1.465729
5151,125786,0.852317
5152,125787,1.064079
5153,125817,0.437176
5154,125823,0.356416
5155,125844,1.221775
5156,125847,0.878142
5157,125850,0.61041
5158,125858,0.820338
5159,125865,0.426201
5160,125877,0.970461
5161,125890,0.46948
5162,125902,0.388506
5163,125915,0.712789
5164,125920,1.063037
5165,125929,0.802729
5166,125930,0.338359
5167,125941,0.956889
5168,125950,0.682513
5169,125952,0.930586
5170,125953,0.869614
5171,125963,0.375494
5172,125972,1.035493
5173,125985,0.553539
5174,125993,1.110057
5175,125999,0.538859
5176,126007,1.262815
5177,126009,0.883467
5178,126015,0.547664
5179,126016,0.806865
5180,126017,0.90209
5181,126034,0.748901
5182,126041,0.668744
5183,126056,0.704541
5184,126067,0.700731
5185,126091,0.75431
5186,126095,0.887854
5187,126106,1.012393
5188,126133,0.630152
5189,126134,0.499302
5190,126145,1.049994
5191,126146,0.599846
5192,126147,0.786205
5193,126149,0.331026
5194,126150,1.466056
5195,126153,0.790858
5196,126157,0.456933
5197,126167,0.852686
5198,126169,0.589119
5199,126212,0.854879
5200,126216,1.005658
5201,126230,1.094838
5202,126232,0.537568
5203,126242,1.407121
5204,126245,1.132832
5205,126249,1.484269
5206,126251,0.990712
5207,126260,0.933857
5208,126284,0.336371
5209,126287,1.116282
5210,126299,0.832211
5211,126302,0.508664
5212,126303,1.379998
5213,126305,1.063613
5214,126324,0.418476
5215,126327,1.285891
5216,126331,1.238666
5217,126345,1.441286
5218,126347,0.751141
5219,126349,0.943908
5220,126358,0.625716
5221,126378,1.257298
5222,126405,0.879871
5223,126406,0.759393
5224,126418,1.383347
5225,126420,0.791353
5226,126456,1.063158
5227,126480,1.112999
5228,126486,1.033296
5229,126487,1.026363
5230,126493,1.198246
5231,126495,1.451053
5232,126502,1.352562
5233,126510,0.961217
5234,126521,1.075987
5235,126523,1.39113
5236,126526,1.123221
5237,126530,1.044728
5238,126551,1.070979
5239,126565,0.580104
5240,126569,1.313231
5241,126571,0.319708
5242,126577,0.937324
5243,126587,1.117579
5244,126591,0.60083
5245,126602,0.391259
5246,126631,1.19286
5247,126638,0.838183
5248,126660,1.314552
5249,126662,1.005501
5250,126668,1.426594
5251,126669,1.297689
5252,126676,1.075747
5253,126681,0.946817
5254,126684,0.963833
5255,126712,0.670008
5256,126738,1.400565
5257,126741,1.255571
5258,126742,0.484429
5259,126746,0.81779
5260,126757,1.029999
5261,126770,1.26571
5262,126773,1.37303
5263,126789,0.478592
5264,126796,1.213309
5265,126802,1.071813
5266,126836,0.75041
5267,126839,1.362975
5268,126856,0.941861
5269,126869,1.39702
5270,126878,1.454563
5271,126879,0.333999
5272,126884,1.453937
5273,126896,0.608047
5274,126901,0.882068
5275,126914,0.848813
5276,126929,0.75168
5277,126937,1.188005
5278,126939,0.478248
5279,126953,0.514493
5280,126954,0.969585
5281,126955,1.381219
5282,126957,0.451516
5283,126967,0.688773
5284,126983,0.700976
5285,126987,1.145185
5286,126991,1.081051
5287,127016,1.24969
5288,127017,0.991666
5289,127018,0.377393
5290,127024,1.44068
5291,127034,0.852021
5292,127047,1.324798
5293,127053,1.49762
5294,127061,1.444825
5295,127062,0.418506
5296,127067,0.712174
5297,127068,1.064747
5298,127071,0.362228
5299,127096,0.516815
5300,127098,0.686666
5301,127104,0.429961
5302,127132,1.326732
5303,127135,1.095192
5304,127138,0.4131
5305,127140,1.36292
5306,127146,0.317065
5307,127147,0.600082
5308,127165,1.485916
5309,127181,0.882172
5310,127203,0.383003
5311,127207,1.084689
5312,127208,0.562091
5313,127215,1.01744
5314,127219,0.880878
5315,127221,1.499991
5316,127224,0.946984
5317,127236,1.432684
5318,127241,0.959491
5319,127247,1.251062
5320,127251,0.867447
5321,127252,0.669923
5322,127254,0.897573
5323,127260,0.937346
5324,127264,0.30599
5325,127265,0.8269
5326,127280,1.101796
5327,127284,1.14995
5328,127287,1.32452
5329,127301,0.983714
5330,127340,0.58142
5331,127341,0.757696
5332,127342,0.804686
5333,127345,0.56447
5334,127351,1.397549
5335,127361,1.20138
5336,127365,1.376116
5337,127368,1.32712
5338,127371,1.484245
5339,127378,0.33813
5340,127379,1.256166
5341,127384,1.208367
5342,127385,0.92448
5343,127386,0.57095
5344,127422,1.20271
5345,127427,1.312375
5346,127447,0.443763
5347,127458,0.817678
5348,127469,0.533751
5349,127472,0.342389
5350,127478,0.382298
5351,127480,0.682945
5352,127488,1.40451
5353,127503,1.067138
5354,127506,1.343646
5355,127520,1.165132
5356,127523,0.315099
5357,127532,0.76749
5358,127543,0.56009
5359,127549,1.427804
5360,127551,1.152134
5361,127557,0.69875
5362,127560,1.439729
5363,127572,1.004248
5364,127582,0.3143
5365,127584,0.892522
5366,127595,0.824631
5367,127600,1.480156
5368,127610,0.876793
5369,127619,0.651334
5370,127620,0.879874
5371,127626,0.510998
5372,127628,1.190405
5373,127629,1.349353
5374,127638,0.32257
5375,127654,0.50399
5376,127664,0.308916
5377,127677,1.139284
5378,127686,1.132403
5379,127688,0.850689
5380,127726,1.146948
5381,127741,0.558756
5382,127742,1.296178
5383,127761,1.251084
5384,127764,0.461228
5385,127774,0.985336
5386,127781,0.535285
5387,127800,1.05564
5388,127807,0.89435
5389,127816,1.02151
5390,127817,1.259936
5391,127819,0.917775
5392,127826,1.350588
5393,127834,1.015677
5394,127837,0.557018
5395,127841,1.379192
5396,127843,0.511576
5397,127866,0.775673
5398,127868,0.588142
5399,127870,0.320021
5400,127880,0.86393
5401,127883,0.471461
5402,127890,0.440949
5403,127903,1.376516
5404,127904,1.009506
5405,127915,0.386813
5406,127921,0.590469
5407,127928,0.928005
5408,127943,0.400513
5409,127955,0.623113
5410,127959,0.500316
5411,127962,1.103797
5412,127967,1.21318
5413,127977,0.747434
5414,127987,0.558311
5415,127993,0.331806
5416,128011,1.186128
5417,128012,0.798017
5418,128027,0.446305
5419,128040,0.725417
5420,128097,0.804253
5421,128103,1.021042
5422,128111,0.581124
5423,128120,0.370988
5424,128122,0.70666
5425,128133,1.257016
5426,128145,1.464329
5427,128151,0.434851
5428,128165,1.455868
5429,128182,0.724193
5430,128194,1.398087
5431,128199,0.921308
5432,128214,0.435325
5433,128231,1.349917
5434,128233,0.951517
5435,128236,0.560604
5436,128241,1.102081
5437,128246,1.258603
5438,128249,0.989155
5439,128277,1.280066
5440,128287,0.941175
5441,128294,0.792232
5442,128303,0.43073
5443,128304,0.371389
5444,128305,0.853046
5445,128316,0.900701
5446,128317,0.71593
5447,128318,1.444827
5448,128319,0.705769
5449,128321,0.385787
5450,128322,0.977351
5451,128327,1.402366
5452,128355,0.714395
5453,128362,0.877625
5454,128372,1.363831
5455,128374,0.466564
5456,128383,0.4275
5457,128384,0.874175
5458,128403,1.259856
5459,128409,0.932155
5460,128410,1.245263
5461,128412,1.452701
5462,128433,0.756047
5463,128436,0.473494
5464,128437,1.258575
5465,128453,0.870126
5466,128454,1.096815
5467,128461,0.877649
5468,128462,0.701176
5469,128465,0.929446
5470,128466,0.837424
5471,128475,0.596985
5472,128481,0.564379
5473,128484,0.97715
5474,128490,1.398828
5475,128498,0.688893
5476,128503,0.514279
5477,128506,1.062563
5478,128511,0.953859
5479,128520,1.17512
5480,128534,0.665222
5481,128553,0.343749
5482,128556,1.069111
5483,128559,1.415266
5484,128560,0.656943
5485,128578,0.4738
5486,128590,0.624238
5487,128598,1.314118
5488,128602,0.760029
5489,128603,0.568609
5490,128608,0.752011
5491,128628,0.680439
5492,128638,1.434384
5493,128639,0.560818
5494,128644,0.73854
5495,128656,0.57927
5496,128661,0.420078
5497,128663,0.6692
5498,128669,0.768944
5499,128671,1.033012
5500,128675,1.208987
5501,128682,0.315481
5502,128695,1.239614
5503,128696,0.483567
5504,128728,0.775148
5505,128732,0.459054
5506,128735,0.666345
5507,128739,1.059704
5508,128740,1.100556
5509,128742,1.045747
5510,128770,0.866998
5511,128774,1.255193
5512,128783,1.142158
5513,128788,0.32028
5514,128798,0.796196
5515,128800,0.582811
5516,128803,0.60968
5517,128815,1.233702
5518,128823,1.121936
5519,128827,1.462187
5520,128831,1.190206
5521,128839,0.527118
5522,128841,0.946281
5523,128857,0.409441
5524,128865,1.290815
5525,128866,0.569709
5526,128873,1.071377
5527,128876,1.476471
5528,128888,0.591391
5529,128893,0.595
5530,128913,1.347374
5531,128914,0.462634
5532,128916,1.053241
5533,128920,1.027367
5534,128956,1.489369
5535,128987,0.849632
5536,129004,1.369643
5537,129023,1.32765
5538,129036,1.06173
5539,129040,0.731621
5540,129045,0.560448
5541,129053,0.311209
5542,129056,1.393321
5543,129058,1.175477
5544,129062,1.07798
5545,129066,1.282705
5546,129067,0.703189
5547,129077,1.438496
5548,129088,0.403462
5549,129092,0.376835
5550,129094,0.642266
5551,129096,1.334303
5552,129098,0.340643
5553,129102,1.407479
5554,129106,1.112342
5555,129124,0.894204
5556,129127,0.647572
5557,129131,1.305642
5558,129144,0.913854
5559,129153,1.429587
5560,129167,1.352748
5561,129198,1.02554
5562,129247,0.319198
5563,129249,1.491319
5564,129251,0.763861
5565,129266,0.529319
5566,129267,1.179232
5567,129283,1.494562
5568,129295,1.401051
5569,129298,0.952514
5570,129300,0.696709
5571,129303,0.428289
5572,129309,0.848688
5573,129315,1.177144
5574,129319,0.327653
5575,129332,0.861046
5576,129341,0.33411
5577,129348,1.245816
5578,129351,1.41211
5579,129352,0.650796
5580,129371,0.309755
5581,129375,0.698035
5582,129382,0.363531
5583,129383,0.960118
5584,129390,1.327193
5585,129403,1.205672
5586,129404,1.216659
5587,129409,0.481077
5588,129420,0.420624
5589,129444,1.327781
5590,129449,1.499932
5591,129455,0.627542
5592,129459,0.957298
5593,129466,0.546679
5594,129470,1.015227
5595,129473,0.990159
5596,129503,1.278364
5597,129511,0.606072
5598,129514,0.953268
5599,129519,1.028864
5600,129523,0.536653
5601,129532,0.360227
5602,129542,1.075301
5603,129547,0.710835
5604,129568,0.658059
5605,129574,0.316192
5606,129578,0.951735
5607,129582,0.396253
5608,129594,0.428782
5609,129597,0.504005
5610,129601,1.06529
5611,129620,0.844776
5612,129622,0.501218
5613,129645,1.250417
5614,129652,0.969976
5615,129689,0.892925
5616,129713,0.618993
5617,129732,0.437111
5618,129735,1.476373
5619,129738,1.160061
5620,129759,0.849084
5621,129767,1.027243
5622,129769,0.632165
5623,129778,0.307728
5624,129784,1.36593
5625,129790,1.398256
5626,129794,0.482508
5627,129800,1.051178
5628,129832,1.038255
5629,129842,1.263603
5630,129845,1.042039
5631,129856,1.210331
5632,129859,0.706948
5633,129867,0.537646
5634,129885,0.490522
5635,129889,1.166924
5636,129901,1.303806
5637,129902,0.698064
5638,129904,1.383765
5639,129923,0.696711
5640,129927,0.343774
5641,129952,1.09685
5642,129957,0.459321
5643,129971,1.045438
5644,129974,0.418582
5645,129978,0.505791
5646,130003,0.534703
5647,130004,1.31324
5648,130012,1.157404
5649,130013,0.698942
5650,130036,0.830012
5651,130064,0.754648
5652,130068,0.581018
5653,130070,1.152608
5654,130073,0.908305
5655,130075,0.505083
5656,130078,0.563623
5657,130099,0.703764
5658,130103,0.820807
5659,130127,0.674985
5660,130129,1.43802
5661,130146,0.306141
5662,130149,0.582026
5663,130150,0.656538
5664,130165,0.925978
5665,130177,0.668866
5666,130183,1.30442
5667,130199,1.125824
5668,130204,1.460882
5669,130219,0.851092
5670,130260,0.679707
5671,130269,1.429752
5672,130271,0.95502
5673,130289,1.379235
5674,130296,1.059372
5675,130297,1.424456
5676,130299,1.111576
5677,130302,0.742284
5678,130303,1.212485
5679,130306,0.428367
5680,130310,1.495926
5681,130335,1.366326
5682,130348,1.036049
5683,130358,1.487695
5684,130366,0.861974
5685,130382,1.352709
5686,130393,0.985174
5687,130395,0.846503
5688,130403,1.433078
5689,130413,0.43243
5690,130414,0.777352
5691,130415,1.220816
5692,130437,1.000748
5693,130438,1.243791
5694,130441,0.671262
5695,130444,0.866191
5696,130449,1.469
5697,130451,0.895962
5698,130461,1.258952
5699,130469,0.733243
5700,130472,0.315031
5701,130491,1.104075
5702,130492,1.197165
5703,130513,0.825238
5704,130528,0.874225
5705,130541,1.339013
5706,130549,1.460973
5707,130551,1.43808
5708,130553,0.33662
5709,130556,0.500033
5710,130557,0.41656
5711,130561,1.275161
5712,130592,0.714048
5713,130612,1.492134
5714,130618,0.968261
5715,130622,1.051592
5716,130633,1.28508
5717,130640,0.972508
5718,130645,1.211905
5719,130654,1.25446
5720,130659,0.633229
5721,130660,0.822909
5722,130661,1.404384
5723,130664,0.477823
5724,130669,1.211909
5725,130688,1.126668
5726,130690,0.714291
5727,130705,1.230237
5728,130721,1.056953
5729,130735,0.688996
5730,130744,1.166109
5731,130748,1.061598
5732,130752,1.095655
5733,130758,0.907986
5734,130759,1.398428
5735,130798,0.854326
5736,130804,0.396974
5737,130818,0.704229
5738,130830,0.96561
5739,130844,1.466
5740,130857,0.639743
5741,130875,0.826315
5742,130890,0.812271
5743,130903,0.596977
5744,130910,0.335814
5745,130916,0.415007
5746,130920,1.351203
5747,130923,0.74676
5748,130927,0.648367
5749,130928,0.874241
5750,130931,0.667878
5751,130939,0.341208
5752,130943,0.868734
5753,130945,0.487762
5754,130947,0.850652
5755,130950,1.471978
5756,130953,0.370608
5757,130954,1.363914
5758,130963,0.673378
5759,130972,1.174918
5760,130984,1.199395
5761,130988,0.717013
5762,130993,0.841595
5763,131000,0.600613
5764,131002,1.252147
5765,131005,0.735199
5766,131023,0.636091
5767,131053,1.266532
5768,131060,1.234768
5769,131072,1.015515
5770,131073,1.191912
5771,131084,1.180597
5772,131098,1.238299
5773,131101,1.244116
5774,131112,1.00404
5775,131114,1.099694
5776,131117,0.962448
5777,131120,1.474942
5778,131124,0.447102
5779,131125,0.713603
5780,131159,0.549427
5781,131160,0.694483
5782,131163,0.316368
5783,131177,0.929228
5784,131191,0.834785
5785,131194,0.812884
5786,131196,0.44557
5787,131200,1.289241
5788,131202,1.252003
5789,131203,1.152964
5790,131204,1.130045
5791,131215,0.369429
5792,131220,1.092056
5793,131224,0.920357
5794,131226,1.357197
5795,131250,0.94399
5796,131260,0.556021
5797,131261,0.32567
5798,131264,1.164388
5799,131273,1.139162
5800,131277,1.362209
5801,131280,1.424601
5802,131286,0.519451
5803,131294,1.04973
5804,131307,0.871993
5805,131312,1.133767
5806,131331,0.919581
5807,131353,0.759203
5808,131356,0.432667
5809,131364,0.32773
5810,131381,1.44049
5811,131382,0.323185
